,locus_tag,deg_id
68666,BPS_RS30610,DNEG10355025
68667,BPS_RS30615,DNEG10355026
68668,BPS_RS30620,DNEG10355027
68669,BPS_RS30625,DNEG10355028
68670,BPS_RS30630,DNEG10355029
68671,BPS_RS30635,DNEG10355030
68672,BPS_RS30640,DNEG10355031
68673,BPS_RS30645,DNEG10355032
68674,BPS_RS30650,DNEG10355033
68675,BPS_RS30655,DNEG10355034
68676,BPS_RS30660,DNEG10355035
68677,BPS_RS30665,DNEG10355036
68678,BPS_RS30670,DNEG10355037
68679,BPS_RS30675,DNEG10355038
68680,BPS_RS30680,DNEG10355039
68681,BPS_RS30685,DNEG10355040
68682,BPS_RS30690,-
68683,BPS_RS30695,DNEG10355041
68684,BPS_RS30700,DNEG10355042
68685,BPS_RS30705,DNEG10355043
68686,BPS_RS30710,DNEG10355044
68687,BPS_RS30715,DNEG10355045
68688,BPS_RS30720,DNEG10355046
68689,BPS_RS30725,DNEG10355047
68690,BPS_RS30730,DNEG10355048
68691,BPS_RS30735,DNEG10355049
68692,BPS_RS30740,DNEG10355050
68693,BPS_RS30745,-
68694,BPS_RS30750,DNEG10355052
68695,BPS_RS30755,DNEG10355053
68696,BPS_RS30760,DNEG10355054
68697,BPS_RS30765,DNEG10355055
68698,BPS_RS30770,-
68699,BPS_RS30775,-
68700,BPS_RS30780,DNEG10355056
68701,BPS_RS30785,DNEG10355057
68702,BPS_RS30790,DNEG10355058
68703,BPS_RS30795,DNEG10355059
68704,BPS_RS30800,DNEG10355060
68705,BPS_RS30805,DNEG10355061
68706,BPS_RS30810,DNEG10355062
68707,BPS_RS30815,-
68708,BPS_RS30820,DNEG10355064
68709,BPS_RS30825,DNEG10355065
68710,BPS_RS30830,DNEG10355066
68711,BPS_RS30835,DNEG10355067
68712,BPS_RS30840,DNEG10355068
68713,BPS_RS30845,DNEG10355069
68714,BPS_RS30850,DNEG10355070
68715,BPS_RS30855,DNEG10355071
68716,BPS_RS30860,DNEG10355072
68717,BPS_RS30865,DNEG10355073
68718,BPS_RS30870,DNEG10355074
68719,BPS_RS30875,DNEG10355075
68720,BPS_RS30880,DNEG10355076
68721,BPS_RS30885,DNEG10355077
68722,BPS_RS30890,DNEG10355078
68723,BPS_RS30895,DNEG10355079
68724,BPS_RS30900,-
68725,BPS_RS30905,-
68726,BPS_RS30910,DNEG10355080
68727,BPS_RS30915,DNEG10355081
68728,BPS_RS30920,DNEG10355082
68729,BPS_RS30925,DNEG10355083
68730,BPS_RS30930,DNEG10355084
68731,BPS_RS30935,DNEG10355085
68732,BPS_RS30940,DNEG10355086
68733,BPS_RS30945,DNEG10355087
68734,BPS_RS30950,DNEG10355088
68735,BPS_RS30955,DNEG10355089
68736,BPS_RS30960,DNEG10355090
68737,BPS_RS30965,DNEG10355091
68738,BPS_RS30970,DNEG10355092
68739,BPS_RS30975,DNEG10355093
68740,BPS_RS30980,DNEG10355094
68741,BPS_RS30985,DNEG10355095
68742,BPS_RS30990,DNEG10355096
68743,BPS_RS30995,-
68744,BPS_RS31000,DNEG10355097
68745,BPS_RS31005,DNEG10355098
68746,BPS_RS31010,DNEG10355099
68747,BPS_RS31015,DNEG10355100
68748,BPS_RS31020,DNEG10355101
68749,BPS_RS31025,DNEG10355102
68750,BPS_RS31030,DNEG10355103
68751,BPS_RS31035,DNEG10355104
68752,BPS_RS31040,DNEG10355105
68753,BPS_RS31045,DNEG10355106
68754,BPS_RS31050,DNEG10355107
68755,BPS_RS31055,DNEG10355108
68756,BPS_RS31060,DNEG10355109
68757,BPS_RS31065,DNEG10355110
68758,BPS_RS31070,-
68759,BPS_RS31075,DNEG10355111
68760,BPS_RS31080,DNEG10355112
68761,BPS_RS31090,-
68762,BPS_RS31095,DNEG10355116
68763,BPS_RS31100,DNEG10355117
68764,BPS_RS31105,DNEG10355118
68765,BPS_RS31110,DNEG10355119
68766,BPS_RS31115,DNEG10355120
68767,BPS_RS31120,DNEG10355121
68768,BPS_RS31125,-
68769,BPS_RS31130,DNEG10355122
68770,BPS_RS31135,DNEG10355123
68771,BPS_RS31140,DNEG10355124
68772,BPS_RS31145,DNEG10355125
68773,BPS_RS31150,DNEG10355126
68774,BPS_RS31155,DNEG10355127
68775,BPS_RS31160,DNEG10355128
68776,BPS_RS31165,DNEG10355129
68777,BPS_RS31170,-
68778,BPS_RS31175,DEG10350505
68779,BPS_RS31185,DNEG10355132
68780,BPS_RS31190,DNEG10355133
68781,BPS_RS31195,DNEG10355134
68782,BPS_RS31200,DNEG10355135
68783,BPS_RS31205,DNEG10355136
68784,BPS_RS31210,DNEG10355137
68785,BPS_RS31215,-
68786,BPS_RS31220,DNEG10355138
68787,BPS_RS31225,-
68788,BPS_RS31230,-
68789,BPS_RS31235,DNEG10355140
68790,BPS_RS31240,DNEG10355141
68791,BPS_RS31245,DNEG10355142
68792,BPS_RS31250,DNEG10355143
68793,BPS_RS31255,DNEG10355144
68794,BPS_RS31260,-
68795,BPS_RS31265,-
68796,BPS_RS31270,DNEG10355145
68797,BPS_RS31275,DNEG10355146
68798,BPS_RS31280,DNEG10355147
68799,BPS_RS31285,-
68800,BPS_RS31290,-
68801,BPS_RS31295,DNEG10355150
68802,BPS_RS31300,DNEG10355151
68803,BPS_RS31305,DNEG10355152
68804,BPS_RS31310,DNEG10355153
68805,BPS_RS31315,-
68806,BPS_RS31320,DNEG10355155
68807,BPS_RS31325,DNEG10355156
68808,BPS_RS31330,-
68809,BPS_RS31335,DNEG10355157
68810,BPS_RS31340,DNEG10355158
68811,BPS_RS31345,DNEG10355159
68812,BPS_RS31350,DNEG10355160
68813,BPS_RS31355,DNEG10355161
68814,BPS_RS31360,DNEG10355162
68815,BPS_RS31365,DNEG10355163
68816,BPS_RS31370,DNEG10355164
68817,BPS_RS31375,DNEG10355165
68818,BPS_RS31380,DNEG10355166
68819,BPS_RS31385,DNEG10355167
68820,BPS_RS31390,DNEG10355168
68821,BPS_RS31395,DNEG10355169
68822,BPS_RS31400,DNEG10355170
68823,BPS_RS31405,DNEG10355171
68824,BPS_RS31410,DNEG10355172
68825,BPS_RS31415,-
68826,BPS_RS31420,DNEG10355173
68827,BPS_RS31425,DNEG10355174
68828,BPS_RS31430,DNEG10355175
68829,BPS_RS31435,-
68830,BPS_RS31440,DNEG10355176
68831,BPS_RS31445,-
68832,BPS_RS31450,DNEG10355177
68833,BPS_RS31455,DNEG10355178
68834,BPS_RS31465,DNEG10355180
68835,BPS_RS31470,DNEG10355181
68836,BPS_RS31475,DNEG10355182
68837,BPS_RS31480,DNEG10355183
68838,BPS_RS31485,-
68839,BPS_RS31490,-
68840,BPS_RS31495,DNEG10355184
68841,BPS_RS31500,DNEG10355185
68842,BPS_RS31505,DNEG10355186
68843,BPS_RS31510,-
68844,BPS_RS31515,DNEG10355187
68845,BPS_RS31520,-
68846,BPS_RS31525,DNEG10355189
68847,BPS_RS31530,DNEG10355190
68848,BPS_RS31535,DNEG10355191
68849,BPS_RS31540,DNEG10355192
68850,BPS_RS31545,DNEG10355193
68851,BPS_RS31550,DNEG10355194
68852,BPS_RS31555,DNEG10355195
68853,BPS_RS31560,DNEG10355196
68854,BPS_RS31565,DNEG10355197
68855,BPS_RS31570,DNEG10355198
68856,BPS_RS31575,DNEG10355199
68857,BPS_RS31580,DNEG10355200
68858,BPS_RS31585,DNEG10355201
68859,BPS_RS31590,DNEG10355202
68860,BPS_RS31595,DNEG10355203
68861,BPS_RS31600,DNEG10355204
68862,BPS_RS31605,DNEG10355205
68863,BPS_RS31610,DNEG10355206
68864,BPS_RS31615,DNEG10355207
68865,BPS_RS31620,-
68866,BPS_RS31625,DNEG10355208
68867,BPS_RS31630,DNEG10355209
68868,BPS_RS31635,-
68869,BPS_RS31640,DNEG10355210
68870,BPS_RS31645,DNEG10355211
68871,BPS_RS31650,DNEG10355212
68872,BPS_RS31655,DNEG10355213
68873,BPS_RS31660,DNEG10355214
68874,BPS_RS31665,-
68875,BPS_RS31670,DNEG10355215
68876,BPS_RS31675,DNEG10355216
68877,BPS_RS31680,DNEG10355217
68878,BPS_RS31685,DNEG10355218
68879,BPS_RS31690,DNEG10355219
68880,BPS_RS31700,DNEG10355220
68881,BPS_RS31705,DNEG10355221
68882,BPS_RS31710,DNEG10355222
68883,PA0001,DEG10360001
68884,PA0002,DEG10360002
68885,PA0003,DNEG10360001
68886,PA0004,DEG10360003
68887,PA0005,DNEG10360002
68888,PA0006,DEG10360004
68889,PA0007,DNEG10360003
68890,PA0008,DEG10360005
68891,PA0009,DEG10360006
68892,PA0010,DNEG10360004
68893,PA0011,DNEG10360005
68894,PA0012,DNEG10360006
68895,PA0013,DNEG10360007
68896,PA0014,DNEG10360008
68897,PA0015,DNEG10360009
68898,PA0016,DNEG10360010
68899,PA0017,DNEG10360011
68900,PA0018,DEG10360007
68901,PA0019,DEG10360008
68902,PA0020,DNEG10360012
68903,PA0021,DNEG10360013
68904,PA0022,DEG10360009
68905,PA0023,DNEG10360014
68906,PA0024,DEG10360010
68907,PA0025,DNEG10360015
68908,PA0026,DNEG10360016
68909,PA0027,DNEG10360017
68910,PA0028,DNEG10360018
68911,PA0029,DNEG10360019
68912,PA0030,DNEG10360020
68913,PA0031,DNEG10360021
68914,PA0032,DNEG10360022
68915,PA0032a,-
68916,PA0033,DNEG10360023
68917,PA0034,DNEG10360024
68918,PA0035,DNEG10360025
68919,PA0036,DNEG10360026
68920,PA0037,DNEG10360027
68921,PA0038,DNEG10360028
68922,PA0039,DNEG10360029
68923,PA0040,DNEG10360030
68924,PA0041,DNEG10360031
68925,PA0041a,-
68926,PA0042,DNEG10360032
68927,PA0043,DNEG10360033
68928,PA0044,DNEG10360034
68929,PA0045,DNEG10360035
68930,PA0046,DNEG10360036
68931,PA0047,DNEG10360037
68932,PA0048,DNEG10360038
68933,PA0049,DNEG10360039
68934,PA0050,DNEG10360040
68935,PA0051,DNEG10360041
68936,PA0052,DNEG10360042
68937,PA0054,DNEG10360043
68938,PA0055,DNEG10360044
68939,PA0056,DNEG10360045
68940,PA0057,DNEG10360046
68941,PA0058,DNEG10360047
68942,PA0059,DNEG10360048
68943,PA0060,DNEG10360049
68944,PA0061,DNEG10360050
68945,PA0062,DNEG10360051
68946,PA0063,DNEG10360052
68947,PA0064,DNEG10360053
68948,PA0065,DNEG10360054
68949,PA0066,DNEG10360055
68950,PA0067,DNEG10360056
68951,PA0068,DNEG10360057
68952,PA0069,DNEG10360058
68953,PA0070,DNEG10360059
68954,PA0071,DNEG10360060
68955,PA0072,DNEG10360061
68956,PA0073,DNEG10360062
68957,PA0074,DNEG10360063
68958,PA0075,DNEG10360064
68959,PA0076,DNEG10360065
68960,PA0077,DNEG10360066
68961,PA0078,DNEG10360067
68962,PA0079,DNEG10360068
68963,PA0080,DNEG10360069
68964,PA0081,DNEG10360070
68965,PA0082,DNEG10360071
68966,PA0083,DNEG10360072
68967,PA0084,DNEG10360073
68968,PA0085,DNEG10360074
68969,PA0086,DNEG10360075
68970,PA0087,DNEG10360076
68971,PA0088,DNEG10360077
68972,PA0089,DNEG10360078
68973,PA0090,DNEG10360079
68974,PA0091,DNEG10360080
68975,PA0092,DNEG10360081
68976,PA0093,DNEG10360082
68977,PA0094,DNEG10360083
68978,PA0095,DNEG10360084
68979,PA0096,DNEG10360085
68980,PA0097,DNEG10360086
68981,PA0098,DNEG10360087
68982,PA0099,DNEG10360088
68983,PA0100,DNEG10360089
68984,PA0101,DNEG10360090
68985,PA0102,DNEG10360091
68986,PA0103,DNEG10360092
68987,PA0103a,-
68988,PA0105,DNEG10360093
68989,PA0106,DNEG10360094
68990,PA0107,DNEG10360095
68991,PA0108,DNEG10360096
68992,PA0109,DNEG10360097
68993,PA0110,DNEG10360098
68994,PA0111,DNEG10360099
68995,PA0112,DNEG10360100
68996,PA0113,DNEG10360101
68997,PA0114,DNEG10360102
68998,PA0115,DNEG10360103
68999,PA0116,DNEG10360104
69000,PA0117,DNEG10360105
69001,PA0118,DNEG10360106
69002,PA0119,DNEG10360107
69003,PA0120,DNEG10360108
69004,PA0121,DNEG10360109
69005,PA0122,DNEG10360110
69006,PA0123,DEG10360011
69007,PA0124,DNEG10360111
69008,PA0125,DNEG10360112
69009,PA0126,DNEG10360113
69010,PA0127,DNEG10360114
69011,PA0128,DNEG10360115
69012,PA0129,DNEG10360116
69013,PA0130,DNEG10360117
69014,PA0131,DNEG10360118
69015,PA0132,DNEG10360119
69016,PA0133,DNEG10360120
69017,PA0134,DNEG10360121
69018,PA0135,DNEG10360122
69019,PA0136,DNEG10360123
69020,PA0137,DNEG10360124
69021,PA0138,DNEG10360125
69022,PA0139,DNEG10360126
69023,PA0140,DNEG10360127
69024,PA0141,DNEG10360128
69025,PA0142,DNEG10360129
69026,PA0143,DNEG10360130
69027,PA0144,DNEG10360131
69028,PA0145,DNEG10360132
69029,PA0146,DNEG10360133
69030,PA0147,DNEG10360134
69031,PA0148,DNEG10360135
69032,PA0149,DNEG10360136
69033,PA0150,DNEG10360137
69034,PA0151,DNEG10360138
69035,PA0152,DNEG10360139
69036,PA0153,DNEG10360140
69037,PA0154,DNEG10360141
69038,PA0155,DNEG10360142
69039,PA0156,DNEG10360143
69040,PA0157,DNEG10360144
69041,PA0158,DNEG10360145
69042,PA0159,DNEG10360146
69043,PA0160,DNEG10360147
69044,PA0162,DNEG10360148
69045,PA0163,DNEG10360149
69046,PA0164,DNEG10360150
69047,PA0165,DNEG10360151
69048,PA0166,DNEG10360152
69049,PA0167,DNEG10360153
69050,PA0168,DNEG10360154
69051,PA0169,DNEG10360155
69052,PA0170,DNEG10360156
69053,PA0171,DNEG10360157
69054,PA0172,DNEG10360158
69055,PA0173,DNEG10360159
69056,PA0174,DNEG10360160
69057,PA0175,DNEG10360161
69058,PA0176,DNEG10360162
69059,PA0177,DNEG10360163
69060,PA0178,DNEG10360164
69061,PA0179,DNEG10360165
69062,PA0180,DNEG10360166
69063,PA0181,DNEG10360167
69064,PA0182,DNEG10360168
69065,PA0183,DNEG10360169
69066,PA0184,DNEG10360170
69067,PA0185,DNEG10360171
69068,PA0186,DNEG10360172
69069,PA0187,DNEG10360173
69070,PA0188,DNEG10360174
69071,PA0189,DNEG10360175
69072,PA0190,DNEG10360176
69073,PA0191,DNEG10360177
69074,PA0192,DNEG10360178
69075,PA0193,DNEG10360179
69076,PA0194,DNEG10360180
69077,PA0195,DNEG10360181
69078,PA0195.1,DNEG10360182
69079,PA0196,DNEG10360183
69080,PA0197,DNEG10360184
69081,PA0198,DNEG10360185
69082,PA0199,DNEG10360186
69083,PA0200,DNEG10360187
69084,PA0201,DNEG10360188
69085,PA0202,DNEG10360189
69086,PA0203,DNEG10360190
69087,PA0204,DNEG10360191
69088,PA0205,DNEG10360192
69089,PA0206,DNEG10360193
69090,PA0207,DNEG10360194
69091,PA0208,DNEG10360195
69092,PA0209,DNEG10360196
69093,PA0210,DNEG10360197
69094,PA0211,DNEG10360198
69095,PA0212,DNEG10360199
69096,PA0213,DNEG10360200
69097,PA0214,DNEG10360201
69098,PA0215,DNEG10360202
69099,PA0216,DNEG10360203
69100,PA0217,DNEG10360204
69101,PA0218,DNEG10360205
69102,PA0219,DNEG10360206
69103,PA0220,DNEG10360207
69104,PA0221,DNEG10360208
69105,PA0222,DNEG10360209
69106,PA0223,DNEG10360210
69107,PA0224,DNEG10360211
69108,PA0225,DNEG10360212
69109,PA0226,DNEG10360213
69110,PA0227,DNEG10360214
69111,PA0228,DNEG10360215
69112,PA0229,DNEG10360216
69113,PA0230,DNEG10360217
69114,PA0231,DNEG10360218
69115,PA0232,DNEG10360219
69116,PA0233,DNEG10360220
69117,PA0234,DNEG10360221
69118,PA0235,DNEG10360222
69119,PA0236,DNEG10360223
69120,PA0237,DNEG10360224
69121,PA0238,DNEG10360225
69122,PA0239,DNEG10360226
69123,PA0240,DNEG10360227
69124,PA0241,DNEG10360228
69125,PA0242,DNEG10360229
69126,PA0243,DNEG10360230
69127,PA0244,DNEG10360231
69128,PA0245,DNEG10360232
69129,PA0246,DNEG10360233
69130,PA0247,DNEG10360234
69131,PA0248,DNEG10360235
69132,PA0249,DNEG10360236
69133,PA0250,DNEG10360237
69134,PA0251,DNEG10360238
69135,PA0252,DNEG10360239
69136,PA0253,DNEG10360240
69137,PA0254,DNEG10360241
69138,PA0255,DNEG10360242
69139,PA0256,DNEG10360243
69140,PA0257,DNEG10360244
69141,PA0258,DNEG10360245
69142,PA0259,DNEG10360246
69143,PA0260,DNEG10360247
69144,PA0261,DNEG10360248
69145,PA0262,DNEG10360249
69146,PA0263,DNEG10364895
69147,PA0265,DNEG10360251
69148,PA0266,DNEG10360252
69149,PA0267,DNEG10360253
69150,PA0268,DNEG10360254
69151,PA0269,DNEG10360255
69152,PA0270,DNEG10360256
69153,PA0271,DNEG10360257
69154,PA0272,DNEG10360258
69155,PA0273,DNEG10360259
69156,PA0274,DNEG10360260
69157,PA0275,DNEG10360261
69158,PA0276,DNEG10360262
69159,PA0277,DNEG10360263
69160,PA0278,DNEG10360264
69161,PA0279,DNEG10360265
69162,PA0280,DNEG10360266
69163,PA0281,DNEG10360267
69164,PA0282,DNEG10360268
69165,PA0283,DNEG10360269
69166,PA0284,DNEG10360270
69167,PA0285,DNEG10360271
69168,PA0286,DNEG10360272
69169,PA0287,DNEG10360273
69170,PA0288,DNEG10360274
69171,PA0289,DNEG10360275
69172,PA0290,DNEG10360276
69173,PA0291,DNEG10360277
69174,PA0292,DNEG10360278
69175,PA0293,DNEG10360279
69176,PA0294,DNEG10360280
69177,PA0295,DNEG10360281
69178,PA0296,DNEG10360282
69179,PA0297,DNEG10360283
69180,PA0298,DNEG10360284
69181,PA0299,DNEG10360285
69182,PA0300,DNEG10360286
69183,PA0301,DNEG10360287
69184,PA0302,DNEG10360288
69185,PA0303,DNEG10360289
69186,PA0304,DNEG10360290
69187,PA0305,DNEG10360291
69188,PA0306,DNEG10360292
69189,PA0306a,-
69190,PA0307,DNEG10360293
69191,PA0308,DNEG10360294
69192,PA0309,DNEG10360295
69193,PA0310,DNEG10360296
69194,PA0311,DNEG10360297
69195,PA0312,DNEG10360298
69196,PA0313,DNEG10360299
69197,PA0314,DNEG10360300
69198,PA0315,DNEG10360301
69199,PA0316,DNEG10360302
69200,PA0317,DNEG10360303
69201,PA0318,DNEG10360304
69202,PA0319,DNEG10360305
69203,PA0320,DNEG10360306
69204,PA0321,DNEG10360307
69205,PA0322,DNEG10360308
69206,PA0323,DNEG10360309
69207,PA0324,DNEG10360310
69208,PA0325,DNEG10360311
69209,PA0326,DNEG10360312
69210,PA0327,DNEG10360313
69211,PA0328,DNEG10360314
69212,PA0329,DNEG10360315
69213,PA0330,DEG10360012
69214,PA0331,DNEG10360316
69215,PA0332,DNEG10360317
69216,PA0333,DNEG10360318
69217,PA0334,DNEG10360319
69218,PA0335,DNEG10360320
69219,PA0336,DNEG10360321
69220,PA0337,DNEG10360322
69221,PA0338,DNEG10360323
69222,PA0339,DNEG10360324
69223,PA0340,DNEG10360325
69224,PA0341,DEG10360013
69225,PA0342,DEG10360014
69226,PA0343,DNEG10360326
69227,PA0344,DNEG10360327
69228,PA0345,DNEG10360328
69229,PA0346,DNEG10360329
69230,PA0347,DNEG10360330
69231,PA0348,DNEG10360331
69232,PA0349,DNEG10360332
69233,PA0350,DEG10360015
69234,PA0351,DNEG10360333
69235,PA0352,DNEG10360334
69236,PA0353,DNEG10360335
69237,PA0354,DNEG10360336
69238,PA0355,DNEG10360337
69239,PA0356,DNEG10360338
69240,PA0357,DNEG10360339
69241,PA0358,DNEG10360340
69242,PA0359,DNEG10360341
69243,PA0360,DNEG10360342
69244,PA0361,DNEG10360343
69245,PA0362,DNEG10360344
69246,PA0363,DEG10360016
69247,PA0364,DNEG10360345
69248,PA0365,DNEG10360346
69249,PA0366,DNEG10360347
69250,PA0367,DNEG10360348
69251,PA0367a,-
69252,PA0368,DNEG10360349
69253,PA0370,DNEG10360350
69254,PA0371,DNEG10360351
69255,PA0372,DNEG10360352
69256,PA0373,DNEG10360353
69257,PA0374,DNEG10360354
69258,PA0375,DNEG10360355
69259,PA0376,DEG10360017
69260,PA0377,DNEG10360356
69261,PA0378,DNEG10360357
69262,PA0379,DNEG10360358
69263,PA0380,DNEG10360359
69264,PA0381,DNEG10360360
69265,PA0382,DNEG10360361
69266,PA0383,DNEG10360362
69267,PA0384,DNEG10360363
69268,PA0385,DNEG10360364
69269,PA0386,DNEG10360365
69270,PA0387,DNEG10360366
69271,PA0388,DNEG10360367
69272,PA0389,DNEG10360368
69273,PA0390,DNEG10360369
69274,PA0391,DNEG10360370
69275,PA0392,DNEG10360371
69276,PA0393,DNEG10360372
69277,PA0394,DNEG10360373
69278,PA0395,DNEG10360374
69279,PA0396,DNEG10360375
69280,PA0397,DNEG10360376
69281,PA0398,DNEG10360377
69282,PA0399,DNEG10360378
69283,PA0400,DNEG10360379
69284,PA0401,DNEG10360380
69285,PA0402,DNEG10360381
69286,PA0403,DNEG10360382
69287,PA0404,DEG10360018
69288,PA0405,DNEG10360383
69289,PA0406,DNEG10360384
69290,PA0407,DNEG10360385
69291,PA0408,DNEG10360386
69292,PA0409,DNEG10360387
69293,PA0410,DNEG10360388
69294,PA0411,DNEG10360389
69295,PA0412,DNEG10360390
69296,PA0413,DNEG10360391
69297,PA0414,DNEG10360392
69298,PA0415,DNEG10360393
69299,PA0416,DNEG10360394
69300,PA0417,DNEG10360395
69301,PA0418,DNEG10360396
69302,PA0419,DNEG10360397
69303,PA0420,DNEG10360398
69304,PA0421,DNEG10360399
69305,PA0422,DNEG10360400
69306,PA0423,DNEG10360401
69307,PA0424,DNEG10360402
69308,PA0425,DNEG10360403
69309,PA0426,DNEG10360404
69310,PA0427,DNEG10360405
69311,PA0428,DNEG10360406
69312,PA0429,DNEG10360407
69313,PA0430,DNEG10360408
69314,PA0431,DNEG10360409
69315,PA0432,DNEG10360410
69316,PA0433,DNEG10360411
69317,PA0434,DNEG10360412
69318,PA0435,DNEG10360413
69319,PA0436,DNEG10360414
69320,PA0437,DNEG10360415
69321,PA0438,DEG10360019
69322,PA0439,DNEG10360416
69323,PA0440,DNEG10360417
69324,PA0441,DNEG10360418
69325,PA0442,DNEG10360419
69326,PA0443,DNEG10360420
69327,PA0444,DNEG10360421
69328,PA0445,DNEG10364468
69329,PA0446,DNEG10360423
69330,PA0447,DNEG10360424
69331,PA0448,DNEG10360425
69332,PA0449,DNEG10360426
69333,PA0450,DNEG10360427
69334,PA0451,DNEG10360428
69335,PA0452,DNEG10360429
69336,PA0451a,-
69337,PA0454,DNEG10360430
69338,PA0455,DNEG10360431
69339,PA0456,DNEG10360432
69340,PA0457,DNEG10360433
69341,PA0457.1,DNEG10360434
69342,PA0458,DNEG10360435
69343,PA0459,DNEG10360436
69344,PA0460,DNEG10360437
69345,PA0461,DNEG10360438
69346,PA0462,DNEG10360439
69347,PA0463,DNEG10360440
69348,PA0464,DNEG10360441
69349,PA0465,DNEG10360442
69350,PA0466,DNEG10360443
69351,PA0467,DNEG10360444
69352,PA0468,DNEG10360445
69353,PA0469,DNEG10360446
69354,PA0470,DNEG10360447
69355,PA0471,DNEG10360448
69356,PA0472,DNEG10360449
69357,PA0473,DNEG10360450
69358,PA0474,DNEG10360451
69359,PA0475,DNEG10360452
69360,PA0476,DNEG10360453
69361,PA0477,DNEG10360454
69362,PA0478,DNEG10360455
69363,PA0479,DNEG10360456
69364,PA0480,DNEG10360457
69365,PA0481,DNEG10360458
69366,PA0482,DNEG10360459
69367,PA0483,DNEG10360460
69368,PA0484,DNEG10360461
69369,PA0485,DNEG10360462
69370,PA0486,DNEG10360463
69371,PA0487,DNEG10360464
69372,PA0488,DNEG10360465
69373,PA0489,DNEG10360466
69374,PA0490,DNEG10360467
69375,PA0491,DNEG10360468
69376,PA0492,DNEG10360469
69377,PA0493,DNEG10360470
69378,PA0494,DNEG10360471
69379,PA0495,DNEG10360472
69380,PA0496,DNEG10360473
69381,PA0497,DNEG10360474
69382,PA0498,DNEG10360475
69383,PA0499,DNEG10360476
69384,PA0500,DNEG10360477
69385,PA0501,DNEG10360478
69386,PA0502,DNEG10360479
69387,PA0503,DNEG10360480
69388,PA0504,DNEG10360481
69389,PA0505,DNEG10360482
69390,PA0506,DNEG10360483
69391,PA0507,DNEG10360484
69392,PA0508,DNEG10360485
69393,PA0509,DNEG10360486
69394,PA0510,DNEG10360487
69395,PA0511,DNEG10360488
69396,PA0512,DNEG10360489
69397,PA0513,DNEG10360490
69398,PA0514,DNEG10360491
69399,PA0515,DNEG10360492
69400,PA0516,DNEG10360493
69401,PA0517,DNEG10360494
69402,PA0518,DNEG10360495
69403,PA0519,DNEG10360496
69404,PA0520,DNEG10360497
69405,PA0521,DNEG10360498
69406,PA0522,DNEG10360499
69407,PA0523,DNEG10360500
69408,PA0524,DNEG10360501
69409,PA0525,DNEG10360502
69410,PA0526,DNEG10360503
69411,PA0527,DNEG10360504
69412,PA0528,DNEG10360505
69413,PA0529,DNEG10360506
69414,PA0530,DNEG10360507
69415,PA0531,DNEG10360508
69416,PA0532,DNEG10360509
69417,PA0533,DNEG10360510
69418,PA0534,DNEG10360511
69419,PA0535,DNEG10360512
69420,PA0536,DNEG10360513
69421,PA0537,DNEG10360514
69422,PA0538,DNEG10360515
69423,PA0539,DNEG10360516
69424,PA0540,DNEG10360517
69425,PA0541,DNEG10360518
69426,PA0542,DNEG10360519
69427,PA0543,DNEG10360520
69428,PA0544,DNEG10360521
69429,PA0545,DNEG10360522
69430,PA0546,DNEG10360523
69431,PA0547,DNEG10360524
69432,PA0548,DEG10360020
69433,PA0549,DNEG10360525
69434,PA0550,DNEG10360526
69435,PA0551,DEG10360021
69436,PA0552,DNEG10360527
69437,PA0553,DNEG10360528
69438,PA0554,DNEG10360529
69439,PA0555,DEG10360022
69440,PA0556,DNEG10360530
69441,PA0557,DNEG10360531
69442,PA0558,DNEG10360532
69443,PA0559,DNEG10360533
69444,PA0560,DNEG10360534
69445,PA0561,DNEG10360535
69446,PA0562,DNEG10360536
69447,PA0563,DNEG10360537
69448,PA0564,DNEG10360538
69449,PA0565,DNEG10360539
69450,PA0566,DNEG10360540
69451,PA0567,DNEG10360541
69452,PA0568,DNEG10360542
69453,PA0569,DNEG10360543
69454,PA0570,DNEG10360544
69455,PA0571,DNEG10360545
69456,PA0572,DNEG10360546
69457,PA0573,DNEG10360547
69458,PA0574,DNEG10360548
69459,PA0575,DNEG10360549
69460,PA0576,DEG10360023
69461,PA0577,DEG10360024
69462,PA0578,DNEG10360550
69463,PA0579,DNEG10360551
69464,PA0580,DEG10360025
69465,PA0581,DNEG10360552
69466,PA0582,DEG10360026
69467,PA0583,DNEG10360553
69468,PA0584,DNEG10360554
69469,PA0585,DNEG10360555
69470,PA0586,DNEG10360556
69471,PA0587,DNEG10360557
69472,PA0588,DNEG10360558
69473,PA0589,DNEG10360559
69474,PA0590,DNEG10360560
69475,PA0591,DNEG10360561
69476,PA0592,DNEG10360562
69477,PA0593,DEG10360027
69478,PA0594,DEG10360028
69479,PA0595,DNEG10360563
69480,PA0596,DNEG10360564
69481,PA0597,DNEG10360565
69482,PA0598,DNEG10360566
69483,PA0599,DNEG10360567
69484,PA0600,DNEG10360568
69485,PA0601,DNEG10360569
69486,PA0602,DNEG10360570
69487,PA0603,DNEG10360571
69488,PA0604,DNEG10360572
69489,PA0605,DNEG10360573
69490,PA0606,DNEG10360574
69491,PA0607,DEG10360029
69492,PA0608,DNEG10360575
69493,PA0609,DNEG10360576
69494,PA0610,DNEG10360577
69495,PA0611,DEG10360030
69496,PA0612,DNEG10360578
69497,PA0613,DNEG10360579
69498,PA0614,DNEG10360580
69499,PA0615,DNEG10360581
69500,PA0616,DNEG10360582
